"tx_merchant_clean","month_number","year(Post_date)","key","value"
"EMAAR PROPERTIES PJSC",7,2014,"Sum",1413387.68
"EMAAR PROPERTIES PJSC",8,2014,"Sum",857421.87
"EMAAR PROPERTIES PJSC",9,2013,"Sum",732013.86
"EMAAR PROPERTIES PJSC",10,2013,"Sum",1130224.57
"EMAAR PROPERTIES PJSC",11,2013,"Sum",938358.09
"EMAAR PROPERTIES PJSC",12,2013,"Sum",1009064.63
"EMAAR PRROPERTIES PJSC",1,2014,"Sum",1022081.23
"EMAAR PRROPERTIES PJSC",2,2014,"Sum",1182276.79
"EMAAR PRROPERTIES PJSC",3,2014,"Sum",777884.56
"EMAAR PRROPERTIES PJSC",4,2014,"Sum",898843.38
"EMAAR PRROPERTIES PJSC",5,2014,"Sum",513732.37
"EMAAR PRROPERTIES PJSC",6,2014,"Sum",601609.66
"EMAAR PRROPERTIES PJSC",7,2014,"Sum",1240682.33
"EMAAR PRROPERTIES PJSC",8,2014,"Sum",831210.69
"EMAAR PRROPERTIES PJSC",9,2013,"Sum",849660.02
"EMAAR PRROPERTIES PJSC",10,2013,"Sum",1063391.39
"EMAAR PRROPERTIES PJSC",11,2013,"Sum",812252.53
"EMAAR PRROPERTIES PJSC",12,2013,"Sum",290153.76
"EMAX",1,2014,"Sum",1365537.08
"EMAX",2,2014,"Sum",784050.68
"EMAX",3,2014,"Sum",798999.18
"EMAX",4,2014,"Sum",904391.08
"EMAX",5,2014,"Sum",741809.16
"EMAX",6,2014,"Sum",883643.72
"EMAX",7,2014,"Sum",985161.44
"EMAX",8,2014,"Sum",636871.53
"EMAX",9,2013,"Sum",577390.22
"EMAX",10,2013,"Sum",797166.9
"EMAX",11,2013,"Sum",557836.84
"EMAX",12,2013,"Sum",786848.91
"EMIRATES",1,2014,"Sum",4983686.6
"EMIRATES",2,2014,"Sum",9887800.34
"EMIRATES",3,2014,"Sum",10415066.55
"EMIRATES",4,2014,"Sum",10682525.58
"EMIRATES",5,2014,"Sum",12054069.24
"EMIRATES",6,2014,"Sum",11433695.28
"EMIRATES",7,2014,"Sum",11119680.06
"EMIRATES",8,2014,"Sum",9849738.9
"EMIRATES",9,2013,"Sum",8719403.1
"EMIRATES",10,2013,"Sum",3545253.36
"EMIRATES",11,2013,"Sum",3811882.22
"EMIRATES",12,2013,"Sum",2481529.53
"EMIRATES AIRLINES",1,2014,"Sum",1102215.75
"EMIRATES AIRLINES",2,2014,"Sum",1093368.25
"EMIRATES AIRLINES",3,2014,"Sum",1417263.25
"EMIRATES AIRLINES",4,2014,"Sum",1447848
"EMIRATES AIRLINES",5,2014,"Sum",1757464.38
"EMIRATES AIRLINES",6,2014,"Sum",1845426.6
"EMIRATES AIRLINES",7,2014,"Sum",1785793.15
"EMIRATES AIRLINES",8,2014,"Sum",1234185.75
"EMIRATES AIRLINES",9,2013,"Sum",1205304.25
"EMIRATES AIRLINES",10,2013,"Sum",1223578
"EMIRATES AIRLINES",11,2013,"Sum",1067164.5
"EMIRATES AIRLINES",12,2013,"Sum",1145239.45
"EMIRATES DRIVING INSTI",1,2014,"Sum",182820
"EMIRATES DRIVING INSTI",2,2014,"Sum",222480
"EMIRATES DRIVING INSTI",3,2014,"Sum",272415
"EMIRATES DRIVING INSTI",4,2014,"Sum",293535
"EMIRATES DRIVING INSTI",5,2014,"Sum",420555
"EMIRATES DRIVING INSTI",6,2014,"Sum",395125
"EMIRATES DRIVING INSTI",7,2014,"Sum",379815
"EMIRATES DRIVING INSTI",8,2014,"Sum",489110
"EMIRATES DRIVING INSTI",9,2013,"Sum",216260
"EMIRATES DRIVING INSTI",10,2013,"Sum",185060
"EMIRATES DRIVING INSTI",11,2013,"Sum",191679
"EMIRATES DRIVING INSTI",12,2013,"Sum",232376
"EMIRATES WAFA TOWERS",1,2014,"Sum",339680
"EMIRATES WAFA TOWERS",2,2014,"Sum",299875
"EMIRATES WAFA TOWERS",3,2014,"Sum",644320
"EMIRATES WAFA TOWERS",4,2014,"Sum",309155
"EMIRATES WAFA TOWERS",5,2014,"Sum",596150
"EMIRATES WAFA TOWERS",6,2014,"Sum",344540
"EMIRATES WAFA TOWERS",7,2014,"Sum",453960
"EMIRATES WAFA TOWERS",8,2014,"Sum",320720
"EMIRATES WAFA TOWERS",9,2013,"Sum",503870
"EMIRATES WAFA TOWERS",10,2013,"Sum",265915
"EMIRATES WAFA TOWERS",11,2013,"Sum",201425
"EMIRATES WAFA TOWERS",12,2013,"Sum",295830
"ETIHADAIR",1,2014,"Sum",900368.09
"ETIHADAIR",2,2014,"Sum",870000.68
"ETIHADAIR",3,2014,"Sum",1143615.55
"ETIHADAIR",4,2014,"Sum",944910.9
"ETIHADAIR",5,2014,"Sum",1591747.58
"ETIHADAIR",6,2014,"Sum",1224367.32
"ETIHADAIR",7,2014,"Sum",1602578.51
"ETIHADAIR",8,2014,"Sum",917592.74
"ETIHADAIR",9,2013,"Sum",954793.75
"ETIHADAIR",10,2013,"Sum",800822.72
"ETIHADAIR",11,2013,"Sum",828230.03
"ETIHADAIR",12,2013,"Sum",769893.44
"ETISALAT",1,2014,"Sum",6379363.42
"ETISALAT",2,2014,"Sum",6194577.69
"ETISALAT",3,2014,"Sum",7696047.06
"ETISALAT",4,2014,"Sum",7242229.69
"ETISALAT",5,2014,"Sum",7231869.33
"ETISALAT",6,2014,"Sum",6992226.36
"ETISALAT",7,2014,"Sum",7301068.63
"ETISALAT",8,2014,"Sum",6955412.39
"ETISALAT",9,2013,"Sum",6956343.46
"ETISALAT",10,2013,"Sum",7066740.96
"ETISALAT",11,2013,"Sum",6940680.54
"ETISALAT",12,2013,"Sum",6846252.22
"FARDAN TRADING SERVICE",1,2014,"Sum",801638
"FARDAN TRADING SERVICE",2,2014,"Sum",772407
"FARDAN TRADING SERVICE",3,2014,"Sum",814870.5
"FARDAN TRADING SERVICE",4,2014,"Sum",809404.5
"FARDAN TRADING SERVICE",5,2014,"Sum",877189
"FARDAN TRADING SERVICE",6,2014,"Sum",931002.5
"FARDAN TRADING SERVICE",7,2014,"Sum",890274
"FARDAN TRADING SERVICE",8,2014,"Sum",1106570
"FARDAN TRADING SERVICE",9,2013,"Sum",663207
"FARDAN TRADING SERVICE",10,2013,"Sum",744835.5
"FARDAN TRADING SERVICE",11,2013,"Sum",662027.5
"FARDAN TRADING SERVICE",12,2013,"Sum",777826
"FITNESS FIRST",1,2014,"Sum",440928.17
"FITNESS FIRST",2,2014,"Sum",407969.71
"FITNESS FIRST",3,2014,"Sum",478471.23
"FITNESS FIRST",4,2014,"Sum",588637.62
"FITNESS FIRST",5,2014,"Sum",456745.73
"FITNESS FIRST",6,2014,"Sum",475042.5
"FITNESS FIRST",7,2014,"Sum",428897.47
"FITNESS FIRST",8,2014,"Sum",637463.52
"FITNESS FIRST",9,2013,"Sum",508946.22
"FITNESS FIRST",10,2013,"Sum",482612.11
"FITNESS FIRST",11,2013,"Sum",446403.64
"FITNESS FIRST",12,2013,"Sum",360772.75
"FU COM LLC GEANT HYPER",1,2014,"Sum",975022.4
"FU COM LLC GEANT HYPER",2,2014,"Sum",766268.68
"FU COM LLC GEANT HYPER",3,2014,"Sum",870654.25
"FU COM LLC GEANT HYPER",4,2014,"Sum",875577.29
"FU COM LLC GEANT HYPER",5,2014,"Sum",1031680.14
"FU COM LLC GEANT HYPER",6,2014,"Sum",895827.66
"FU COM LLC GEANT HYPER",7,2014,"Sum",780947.72
"FU COM LLC GEANT HYPER",8,2014,"Sum",803229.43
"FU COM LLC GEANT HYPER",9,2013,"Sum",806517.02
"FU COM LLC GEANT HYPER",10,2013,"Sum",801713.79
"FU COM LLC GEANT HYPER",11,2013,"Sum",840394.44
"FU COM LLC GEANT HYPER",12,2013,"Sum",940138.67
"GALERIES LAFAYETTE",1,2014,"Sum",434963.87
"GALERIES LAFAYETTE",2,2014,"Sum",301190.49
"GALERIES LAFAYETTE",3,2014,"Sum",353393.96
"GALERIES LAFAYETTE",4,2014,"Sum",263018.28
"GALERIES LAFAYETTE",5,2014,"Sum",338612.22
"GALERIES LAFAYETTE",6,2014,"Sum",442485.09
"GALERIES LAFAYETTE",7,2014,"Sum",476609.38
"GALERIES LAFAYETTE",8,2014,"Sum",349333.16
"GALERIES LAFAYETTE",9,2013,"Sum",206808.32
"GALERIES LAFAYETTE",10,2013,"Sum",241174.79
"GALERIES LAFAYETTE",11,2013,"Sum",259420
"GALERIES LAFAYETTE",12,2013,"Sum",411576.41
"GARGASH ENTERPRISES LL",1,2014,"Sum",621601.73
"GARGASH ENTERPRISES LL",2,2014,"Sum",544404.04
"GARGASH ENTERPRISES LL",3,2014,"Sum",765445.69
"GARGASH ENTERPRISES LL",4,2014,"Sum",698511.42
"GARGASH ENTERPRISES LL",5,2014,"Sum",977893.49
"GARGASH ENTERPRISES LL",6,2014,"Sum",809882.95
"GARGASH ENTERPRISES LL",7,2014,"Sum",944569.64
"GARGASH ENTERPRISES LL",8,2014,"Sum",744508.32
"GARGASH ENTERPRISES LL",9,2013,"Sum",529443.52
"GARGASH ENTERPRISES LL",10,2013,"Sum",1050135.2
"GARGASH ENTERPRISES LL",11,2013,"Sum",684669.37
"GARGASH ENTERPRISES LL",12,2013,"Sum",1091541.4
"GEMS WORLD ACADEMY",1,2014,"Sum",738828
"GEMS WORLD ACADEMY",2,2014,"Sum",629334
"GEMS WORLD ACADEMY",3,2014,"Sum",304964
"GEMS WORLD ACADEMY",4,2014,"Sum",225257
"GEMS WORLD ACADEMY",5,2014,"Sum",56187
"GEMS WORLD ACADEMY",6,2014,"Sum",16940
"GEMS WORLD ACADEMY",8,2014,"Sum",455287
"GEMS WORLD ACADEMY",9,2013,"Sum",701836
"GEMS WORLD ACADEMY",10,2013,"Sum",67785
"GEMS WORLD ACADEMY",11,2013,"Sum",95580
"GEMS WORLD ACADEMY",12,2013,"Sum",20907
"GROSVERNOR HOUSE WEST",1,2014,"Sum",402742.26
"GROSVERNOR HOUSE WEST",2,2014,"Sum",370878.84
"GROSVERNOR HOUSE WEST",3,2014,"Sum",448559.74
"GROSVERNOR HOUSE WEST",4,2014,"Sum",424873.32
"GROSVERNOR HOUSE WEST",5,2014,"Sum",496915.83
"GROSVERNOR HOUSE WEST",6,2014,"Sum",384388.21
"GROSVERNOR HOUSE WEST",7,2014,"Sum",449653.27
"GROSVERNOR HOUSE WEST",8,2014,"Sum",544574.51
"GROSVERNOR HOUSE WEST",9,2013,"Sum",295961.45
"GROSVERNOR HOUSE WEST",10,2013,"Sum",381771.21
"GROSVERNOR HOUSE WEST",11,2013,"Sum",316731.25
"GROSVERNOR HOUSE WEST",12,2013,"Sum",327328.27
"GROUPON",1,2014,"Sum",227862.5
"GROUPON",2,2014,"Sum",293046
"GROUPON",3,2014,"Sum",325438
"GROUPON",4,2014,"Sum",393779.5
"GROUPON",5,2014,"Sum",387670.5
"GROUPON",6,2014,"Sum",312694.5
"GROUPON",7,2014,"Sum",393202
"GROUPON",8,2014,"Sum",372144
"GROUPON",9,2013,"Sum",294976.5
"GROUPON",10,2013,"Sum",293228
"GROUPON",11,2013,"Sum",276831
"GROUPON",12,2013,"Sum",305686.5
"HARRODS",1,2014,"Sum",723613.9
"HARRODS",2,2014,"Sum",344619.45
"HARRODS",3,2014,"Sum",356671.24
"HARRODS",4,2014,"Sum",922749.93
"HARRODS",5,2014,"Sum",277371.89
"HARRODS",6,2014,"Sum",519308.03
"HARRODS",7,2014,"Sum",330557.46
"HARRODS",8,2014,"Sum",566427.79
"HARRODS",9,2013,"Sum",1140618.99
"HARRODS",10,2013,"Sum",607571.39
"HARRODS",11,2013,"Sum",436014.6
"HARRODS",12,2013,"Sum",382755.62
"HARVEY NICHOLS",1,2014,"Sum",948552.25
"HARVEY NICHOLS",2,2014,"Sum",594145.25
"HARVEY NICHOLS",3,2014,"Sum",823257.25
"HARVEY NICHOLS",4,2014,"Sum",858659.75
"HARVEY NICHOLS",5,2014,"Sum",1073359.25
"HARVEY NICHOLS",6,2014,"Sum",1084511.74
"HARVEY NICHOLS",7,2014,"Sum",805052.29
"HARVEY NICHOLS",8,2014,"Sum",502916.8
"HARVEY NICHOLS",9,2013,"Sum",549738.97
"HARVEY NICHOLS",10,2013,"Sum",482007.88
"HARVEY NICHOLS",11,2013,"Sum",690494.9
"HARVEY NICHOLS",12,2013,"Sum",1198635.6
"HERTZ",1,2014,"Sum",323563.86
"HERTZ",2,2014,"Sum",314093.44
"HERTZ",3,2014,"Sum",407473.18
"HERTZ",4,2014,"Sum",390426.55
"HERTZ",5,2014,"Sum",373261.27
"HERTZ",6,2014,"Sum",365508.64
"HERTZ",7,2014,"Sum",305556.81
"HERTZ",8,2014,"Sum",337935.25
"HERTZ",9,2013,"Sum",240450.21
"HERTZ",10,2013,"Sum",374100.18
"HERTZ",11,2013,"Sum",319556.26
"HERTZ",12,2013,"Sum",327857.96
"HOME CENTRE",1,2014,"Sum",722969.07
"HOME CENTRE",2,2014,"Sum",442881.02
"HOME CENTRE",3,2014,"Sum",684654.36
"HOME CENTRE",4,2014,"Sum",448821.05
"HOME CENTRE",5,2014,"Sum",979186.98
"HOME CENTRE",6,2014,"Sum",1005083.54
"HOME CENTRE",7,2014,"Sum",749537.9
"HOME CENTRE",8,2014,"Sum",650211.31
"HOME CENTRE",9,2013,"Sum",793581.14
"HOME CENTRE",10,2013,"Sum",481050.03
"HOME CENTRE",11,2013,"Sum",620753.53
"HOME CENTRE",12,2013,"Sum",657359.83
"HOME CENTRE GULF LLC",1,2014,"Sum",552434.25
"HOME CENTRE GULF LLC",2,2014,"Sum",286536.65
"HOME CENTRE GULF LLC",3,2014,"Sum",191917.1
"HOME CENTRE GULF LLC",4,2014,"Sum",326577.55
"HOME CENTRE GULF LLC",5,2014,"Sum",284241.45
"HOME CENTRE GULF LLC",6,2014,"Sum",497454.68
"HOME CENTRE GULF LLC",7,2014,"Sum",313426.45
"HOME CENTRE GULF LLC",8,2014,"Sum",269861.33
"HOME CENTRE GULF LLC",9,2013,"Sum",519565.2
"HOME CENTRE GULF LLC",10,2013,"Sum",224990.6
"HOME CENTRE GULF LLC",11,2013,"Sum",367438.35
"HOME CENTRE GULF LLC",12,2013,"Sum",443924.95
"IKEA DFC- EFT",1,2014,"Sum",2082273.51
"IKEA DFC- EFT",2,2014,"Sum",2000702.35
"IKEA DFC- EFT",3,2014,"Sum",2337427.64
"IKEA DFC- EFT",4,2014,"Sum",1949355.58
"IKEA DFC- EFT",5,2014,"Sum",2359398.45
"IKEA DFC- EFT",6,2014,"Sum",1925487.86
"IKEA DFC- EFT",7,2014,"Sum",2097717.27
"IKEA DFC- EFT",8,2014,"Sum",2354415.89
"IKEA DFC- EFT",9,2013,"Sum",2084832.46
"IKEA DFC- EFT",10,2013,"Sum",2032087.07
"IKEA DFC- EFT",11,2013,"Sum",2052819.08
"IKEA DFC- EFT",12,2013,"Sum",2190512.51
"JOY ALUKKAS JEWELLERY",1,2014,"Sum",1275065
"JOY ALUKKAS JEWELLERY",2,2014,"Sum",1127375
"JOY ALUKKAS JEWELLERY",3,2014,"Sum",788339
"JOY ALUKKAS JEWELLERY",4,2014,"Sum",1138946
"JOY ALUKKAS JEWELLERY",5,2014,"Sum",1470868
"JOY ALUKKAS JEWELLERY",6,2014,"Sum",1411983
"JOY ALUKKAS JEWELLERY",7,2014,"Sum",1993534
"JOY ALUKKAS JEWELLERY",8,2014,"Sum",1879001.08
"JOY ALUKKAS JEWELLERY",9,2013,"Sum",614200.12
"JOY ALUKKAS JEWELLERY",10,2013,"Sum",1283670
"JOY ALUKKAS JEWELLERY",11,2013,"Sum",1116136
"JOY ALUKKAS JEWELLERY",12,2013,"Sum",1153459
"JUMBO ELECTRONICS CO L",1,2014,"Sum",1110358.07
"JUMBO ELECTRONICS CO L",2,2014,"Sum",667085.2
"JUMBO ELECTRONICS CO L",3,2014,"Sum",619435.92
"JUMBO ELECTRONICS CO L",4,2014,"Sum",1090166.92
"JUMBO ELECTRONICS CO L",5,2014,"Sum",774375.84
"JUMBO ELECTRONICS CO L",6,2014,"Sum",1062127
"JUMBO ELECTRONICS CO L",7,2014,"Sum",911563.41
"JUMBO ELECTRONICS CO L",8,2014,"Sum",828064
"JUMBO ELECTRONICS CO L",9,2013,"Sum",599152.06
"JUMBO ELECTRONICS CO L",10,2013,"Sum",772753.68
"JUMBO ELECTRONICS CO L",11,2013,"Sum",647343.84
"JUMBO ELECTRONICS CO L",12,2013,"Sum",894920.92
"LE MERIDIEN DUBAI",1,2014,"Sum",424210.32
"LE MERIDIEN DUBAI",2,2014,"Sum",312517.76
"LE MERIDIEN DUBAI",3,2014,"Sum",365810
"LE MERIDIEN DUBAI",4,2014,"Sum",359173.21
"LE MERIDIEN DUBAI",5,2014,"Sum",407933.47
"LE MERIDIEN DUBAI",6,2014,"Sum",379564.99
"LE MERIDIEN DUBAI",7,2014,"Sum",238528.84
"LE MERIDIEN DUBAI",8,2014,"Sum",348850.11
"LE MERIDIEN DUBAI",9,2013,"Sum",300536.36
"LE MERIDIEN DUBAI",10,2013,"Sum",433982.89
"LE MERIDIEN DUBAI",11,2013,"Sum",358175.67
"LE MERIDIEN DUBAI",12,2013,"Sum",411175.16
"LOUIS VUITTON",1,2014,"Sum",442721.83
"LOUIS VUITTON",2,2014,"Sum",397673.39
"LOUIS VUITTON",3,2014,"Sum",325548
"LOUIS VUITTON",4,2014,"Sum",363192.67
"LOUIS VUITTON",5,2014,"Sum",310604.91
"LOUIS VUITTON",6,2014,"Sum",330865
"LOUIS VUITTON",7,2014,"Sum",226516.76
"LOUIS VUITTON",8,2014,"Sum",201176.54
"LOUIS VUITTON",9,2013,"Sum",310642.72
"LOUIS VUITTON",10,2013,"Sum",226254.71
"LOUIS VUITTON",11,2013,"Sum",327473.24
"LOUIS VUITTON",12,2013,"Sum",411232.46
"LOUIS VUITTON E.A.U (L",1,2014,"Sum",405041
"LOUIS VUITTON E.A.U (L",2,2014,"Sum",314200
"LOUIS VUITTON E.A.U (L",3,2014,"Sum",393915
"LOUIS VUITTON E.A.U (L",4,2014,"Sum",403265
"LOUIS VUITTON E.A.U (L",5,2014,"Sum",381018
"LOUIS VUITTON E.A.U (L",6,2014,"Sum",596330
"LOUIS VUITTON E.A.U (L",7,2014,"Sum",394906.5
"LOUIS VUITTON E.A.U (L",8,2014,"Sum",364008
"LOUIS VUITTON E.A.U (L",9,2013,"Sum",249120
"LOUIS VUITTON E.A.U (L",10,2013,"Sum",257765
"LOUIS VUITTON E.A.U (L",11,2013,"Sum",378275
"LOUIS VUITTON E.A.U (L",12,2013,"Sum",510288
"LULU HYPERMARKET",1,2014,"Sum",4919646.65
"LULU HYPERMARKET",2,2014,"Sum",4291338.36
"LULU HYPERMARKET",3,2014,"Sum",4771305.72
"LULU HYPERMARKET",4,2014,"Sum",5304581.8
"LULU HYPERMARKET",5,2014,"Sum",5247477.13
"LULU HYPERMARKET",6,2014,"Sum",5100410.36
"LULU HYPERMARKET",7,2014,"Sum",5472519.42
"LULU HYPERMARKET",8,2014,"Sum",4545196.88
"LULU HYPERMARKET",9,2013,"Sum",4000320.52
"LULU HYPERMARKET",10,2013,"Sum",4719964.2
"LULU HYPERMARKET",11,2013,"Sum",4222836.08
"LULU HYPERMARKET",12,2013,"Sum",4599007
"M H AL SHAYA CO LLC",1,2014,"Sum",429824.48
"M H AL SHAYA CO LLC",2,2014,"Sum",315662.65
"M H AL SHAYA CO LLC",3,2014,"Sum",334093.35
"M H AL SHAYA CO LLC",4,2014,"Sum",462111.49
"M H AL SHAYA CO LLC",5,2014,"Sum",442545.6
"M H AL SHAYA CO LLC",6,2014,"Sum",536744.95
"M H AL SHAYA CO LLC",7,2014,"Sum",356686.93
"M H AL SHAYA CO LLC",8,2014,"Sum",397619.05
"M H AL SHAYA CO LLC",9,2013,"Sum",179801.25
"M H AL SHAYA CO LLC",10,2013,"Sum",229628.1
"M H AL SHAYA CO LLC",11,2013,"Sum",236692.82
"M H AL SHAYA CO LLC",12,2013,"Sum",380709.26
"MADINAT JUM - F&B",1,2014,"Sum",423451.38
"MADINAT JUM - F&B",2,2014,"Sum",459720.99
"MADINAT JUM - F&B",3,2014,"Sum",628123.15
"MADINAT JUM - F&B",4,2014,"Sum",516961.98
"MADINAT JUM - F&B",5,2014,"Sum",534562.42
"MADINAT JUM - F&B",6,2014,"Sum",371368.58
"MADINAT JUM - F&B",7,2014,"Sum",335056.8
"MADINAT JUM - F&B",8,2014,"Sum",242821.4
"MADINAT JUM - F&B",9,2013,"Sum",332769.52
"MADINAT JUM - F&B",10,2013,"Sum",444106.76
"MADINAT JUM - F&B",11,2013,"Sum",495714.65
"MADINAT JUM - F&B",12,2013,"Sum",640078.43
"MAKEMYTRIP FZ LLC",1,2014,"Sum",434806.72
"MAKEMYTRIP FZ LLC",2,2014,"Sum",354556
"MAKEMYTRIP FZ LLC",3,2014,"Sum",466585
"MAKEMYTRIP FZ LLC",4,2014,"Sum",583706
"MAKEMYTRIP FZ LLC",5,2014,"Sum",507011
"MAKEMYTRIP FZ LLC",6,2014,"Sum",451255
"MAKEMYTRIP FZ LLC",7,2014,"Sum",440420
"MAKEMYTRIP FZ LLC",8,2014,"Sum",455889
"MAKEMYTRIP FZ LLC",9,2013,"Sum",405403
"MAKEMYTRIP FZ LLC",10,2013,"Sum",372114
"MAKEMYTRIP FZ LLC",11,2013,"Sum",407236
"MAKEMYTRIP FZ LLC",12,2013,"Sum",450802
"MARRIOTT",1,2014,"Sum",298446.09
"MARRIOTT",2,2014,"Sum",278469.59
"MARRIOTT",3,2014,"Sum",225725.66
"MARRIOTT",4,2014,"Sum",241417.9
"MARRIOTT",5,2014,"Sum",401132.28
"MARRIOTT",6,2014,"Sum",466923.12
"MARRIOTT",7,2014,"Sum",394215.76
"MARRIOTT",8,2014,"Sum",308880.19
"MARRIOTT",9,2013,"Sum",248422.31
"MARRIOTT",10,2013,"Sum",275615.89
"MARRIOTT",11,2013,"Sum",256401.96
"MARRIOTT",12,2013,"Sum",330797.81
"MASSIMO DUTTI-FAZA TRA",1,2014,"Sum",427841
"MASSIMO DUTTI-FAZA TRA",2,2014,"Sum",348061
"MASSIMO DUTTI-FAZA TRA",3,2014,"Sum",506296
"MASSIMO DUTTI-FAZA TRA",4,2014,"Sum",399249
"MASSIMO DUTTI-FAZA TRA",5,2014,"Sum",368149
"MASSIMO DUTTI-FAZA TRA",6,2014,"Sum",665612
"MASSIMO DUTTI-FAZA TRA",7,2014,"Sum",381864
"MASSIMO DUTTI-FAZA TRA",8,2014,"Sum",317630
"MASSIMO DUTTI-FAZA TRA",9,2013,"Sum",237967
"MASSIMO DUTTI-FAZA TRA",10,2013,"Sum",341224
"MASSIMO DUTTI-FAZA TRA",11,2013,"Sum",343677
"MASSIMO DUTTI-FAZA TRA",12,2013,"Sum",617322.84
"MAX ELECTRONICS LLC",1,2014,"Sum",959093.94
"MAX ELECTRONICS LLC",2,2014,"Sum",523616.32
"MAX ELECTRONICS LLC",3,2014,"Sum",461765.53
"MAX ELECTRONICS LLC",4,2014,"Sum",740795.27
"MAX ELECTRONICS LLC",5,2014,"Sum",580016.64
"MAX ELECTRONICS LLC",6,2014,"Sum",712334.06
"MAX ELECTRONICS LLC",7,2014,"Sum",604628.17
"MAX ELECTRONICS LLC",8,2014,"Sum",401446.23
"MAX ELECTRONICS LLC",9,2013,"Sum",237096.37
"MAX ELECTRONICS LLC",10,2013,"Sum",524979.07
"MAX ELECTRONICS LLC",11,2013,"Sum",319920.37
"MAX ELECTRONICS LLC",12,2013,"Sum",512244.37
"ONLINE BILL PYMT DEWA",1,2014,"Sum",913066.93
"ONLINE BILL PYMT DEWA",2,2014,"Sum",884576.82
"ONLINE BILL PYMT DEWA",3,2014,"Sum",1018243.47
"ONLINE BILL PYMT DEWA",4,2014,"Sum",1133498.51
"ONLINE BILL PYMT DEWA",5,2014,"Sum",1137808.97
"ONLINE BILL PYMT DEWA",6,2014,"Sum",1375488.53
"ONLINE BILL PYMT DEWA",7,2014,"Sum",1685542.35
"ONLINE BILL PYMT DEWA",8,2014,"Sum",1799438.49
"ONLINE BILL PYMT DEWA",9,2013,"Sum",1300177.81
"ONLINE BILL PYMT DEWA",10,2013,"Sum",1556080.89
"ONLINE BILL PYMT DEWA",11,2013,"Sum",1254893.84
"ONLINE BILL PYMT DEWA",12,2013,"Sum",1232922.1
"ONLINE BILL PYMT SEWA",1,2014,"Sum",201452.67
"ONLINE BILL PYMT SEWA",2,2014,"Sum",189386.5
"ONLINE BILL PYMT SEWA",3,2014,"Sum",197726.16
"ONLINE BILL PYMT SEWA",4,2014,"Sum",208611.16
"ONLINE BILL PYMT SEWA",5,2014,"Sum",238062.67
"ONLINE BILL PYMT SEWA",6,2014,"Sum",223853.32
"ONLINE BILL PYMT SEWA",7,2014,"Sum",449590.13
"ONLINE BILL PYMT SEWA",8,2014,"Sum",578740.76
"ONLINE BILL PYMT SEWA",9,2013,"Sum",341331.91
"ONLINE BILL PYMT SEWA",10,2013,"Sum",323073.84
"ONLINE BILL PYMT SEWA",11,2013,"Sum",263590.67
"ONLINE BILL PYMT SEWA",12,2013,"Sum",300148.27
"OSN",1,2014,"Sum",568926.39
"OSN",2,2014,"Sum",485236.67
"OSN",3,2014,"Sum",582332.37
"OSN",4,2014,"Sum",560879.15
"OSN",5,2014,"Sum",472091.97
"OSN",6,2014,"Sum",196542.83
"OSN",7,2014,"Sum",188295.83
"OSN",8,2014,"Sum",164919.82
"OSN",9,2013,"Sum",448899.68
"OSN",10,2013,"Sum",523743.21
"OSN",11,2013,"Sum",495583.16
"OSN",12,2013,"Sum",514704.35
"PAN EMIRATES FURNITURE",1,2014,"Sum",422234
"PAN EMIRATES FURNITURE",2,2014,"Sum",308862
"PAN EMIRATES FURNITURE",3,2014,"Sum",294122
"PAN EMIRATES FURNITURE",4,2014,"Sum",289128
"PAN EMIRATES FURNITURE",5,2014,"Sum",270130
"PAN EMIRATES FURNITURE",6,2014,"Sum",352695
"PAN EMIRATES FURNITURE",7,2014,"Sum",346122
"PAN EMIRATES FURNITURE",8,2014,"Sum",414848
"PAN EMIRATES FURNITURE",9,2013,"Sum",278148
"PAN EMIRATES FURNITURE",10,2013,"Sum",332324
"PAN EMIRATES FURNITURE",11,2013,"Sum",266463
"PAN EMIRATES FURNITURE",12,2013,"Sum",368363
"PLUG INS",1,2014,"Sum",713285.99
"PLUG INS",2,2014,"Sum",203415.96
"PLUG INS",3,2014,"Sum",262737.7
"PLUG INS",4,2014,"Sum",357318.1
"PLUG INS",5,2014,"Sum",379505.66
"PLUG INS",6,2014,"Sum",337893.95
"PLUG INS",7,2014,"Sum",363871.76
"PLUG INS",8,2014,"Sum",405310.25
"PLUG INS",9,2013,"Sum",472864.94
"PLUG INS",10,2013,"Sum",404212.88
"PLUG INS",11,2013,"Sum",413783.97
"PLUG INS",12,2013,"Sum",375270.06
"QATAR AIR",1,2014,"Sum",356566
"QATAR AIR",2,2014,"Sum",283587.06
"QATAR AIR",3,2014,"Sum",585353.59
"QATAR AIR",4,2014,"Sum",424207
"QATAR AIR",5,2014,"Sum",601645.5
"QATAR AIR",6,2014,"Sum",532400
"QATAR AIR",7,2014,"Sum",685310.5
"QATAR AIR",8,2014,"Sum",549339
"QATAR AIR",9,2013,"Sum",526783.45
"QATAR AIR",10,2013,"Sum",595024
"QATAR AIR",11,2013,"Sum",386919.04
"QATAR AIR",12,2013,"Sum",241386.81
"RICHEMONT CARTIER BTQ",1,2014,"Sum",636603
"RICHEMONT CARTIER BTQ",2,2014,"Sum",578285
"RICHEMONT CARTIER BTQ",3,2014,"Sum",453330
"RICHEMONT CARTIER BTQ",4,2014,"Sum",404042
"RICHEMONT CARTIER BTQ",5,2014,"Sum",397579
